model_id,model_reported,prompt_id,temperature,embedder,policy,n_scored,mean,sd,ci_lo,ci_hi,min,max,valid_rate,gaming_index,jaccard,distinct,total,distinct_ratio,n_runs,n_refused,n_failed
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0,text-embedding-embeddinggemma-300m,strict,10,0.365456,0.0,0.365456,0.365456,0.365456,0.365456,1.0,0.365456,1.0,10,100,0.1,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0.7,text-embedding-embeddinggemma-300m,strict,10,0.372644,0.010704,0.365749,0.378575,0.349574,0.384511,1.0,0.372644,0.383691,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,1,text-embedding-embeddinggemma-300m,strict,10,0.380975,0.017325,0.37079,0.391116,0.351565,0.405509,1.0,0.380975,0.309139,38,100,0.38,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0,text-embedding-embeddinggemma-300m,strict,10,0.418186,0.002802,0.416446,0.419926,0.414125,0.419926,1.0,0.418186,0.733333,14,100,0.14,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0.7,text-embedding-embeddinggemma-300m,strict,10,0.399132,0.02146,0.3867,0.411935,0.373724,0.433753,1.0,0.399132,0.374793,31,100,0.31,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,1,text-embedding-embeddinggemma-300m,strict,10,0.419954,0.020045,0.408884,0.432131,0.398958,0.457355,0.97,0.407355,0.233376,45,97,0.463918,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0,text-embedding-embeddinggemma-300m,strict,10,0.427587,0.007878,0.42329,0.432415,0.420635,0.438498,1.0,0.427587,0.652081,17,100,0.17,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0.7,text-embedding-embeddinggemma-300m,strict,10,0.424508,0.015713,0.415659,0.43379,0.404969,0.450412,1.0,0.424508,0.401007,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,1,text-embedding-embeddinggemma-300m,strict,10,0.424429,0.015572,0.415483,0.433705,0.407379,0.451228,1.0,0.424429,0.376755,30,100,0.3,10,0,0
gpt-5,gpt-5-2025-08-07,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,10,0.437669,0.014308,0.428736,0.445327,0.40723,0.45486,0.99,0.433292,0.113877,53,99,0.535354,10,0,0
gpt-5,gpt-5-2025-08-07,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.415468,0.015594,0.406286,0.424596,0.389304,0.4401,0.98,0.407159,0.176116,45,98,0.459184,10,0,0
gpt-5,gpt-5-2025-08-07,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.436901,0.021699,0.425041,0.450281,0.41109,0.474867,0.98,0.428163,0.077847,66,98,0.673469,10,0,0
gpt-5,gpt-5-2025-08-07,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.42511,0.02625,0.409931,0.440422,0.389068,0.459594,0.97,0.412357,0.103701,56,97,0.57732,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,10,0.423935,0.021004,0.411661,0.435891,0.393055,0.457221,1.0,0.423935,0.19425,46,100,0.46,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.405706,0.013481,0.398036,0.413856,0.384934,0.425994,1.0,0.405706,0.344984,33,100,0.33,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.415904,0.024433,0.401377,0.42988,0.377124,0.448124,0.99,0.411745,0.14777,54,99,0.545455,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.40535,0.019559,0.394093,0.416901,0.373376,0.443312,1.0,0.40535,0.126402,48,100,0.48,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,9,0.42931,0.020375,0.416531,0.441305,0.400421,0.454342,0.9,0.386379,0.180592,40,90,0.444444,10,1,0
gpt-5-nano,gpt-5-nano-2025-08-07,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.407649,0.022348,0.394866,0.421038,0.381562,0.443844,1.0,0.407649,0.267799,41,100,0.41,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.412919,0.020711,0.400458,0.424709,0.382787,0.437182,0.98,0.40466,0.057947,69,98,0.704082,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.413969,0.015469,0.404467,0.422657,0.384033,0.43544,1.0,0.413969,0.215889,46,100,0.46,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,10,0.428328,0.015429,0.419076,0.437139,0.399706,0.452959,1.0,0.428328,0.192954,42,100,0.42,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.406647,0.012097,0.399898,0.413956,0.392294,0.423517,1.0,0.406647,0.227688,41,100,0.41,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.439039,0.019933,0.426829,0.450362,0.401066,0.468843,1.0,0.439039,0.129242,52,100,0.52,10,0,0
gpt-5-search-api,gpt-5-search-api-2025-10-14,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.423284,0.01916,0.412268,0.43464,0.39237,0.450718,1.0,0.423284,0.280269,40,100,0.4,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,0,text-embedding-embeddinggemma-300m,strict,10,0.447557,0.009699,0.441423,0.450624,0.419953,0.450624,0.99,0.443081,0.871429,14,99,0.141414,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,0.7,text-embedding-embeddinggemma-300m,strict,10,0.440474,0.010846,0.433901,0.446655,0.418693,0.455294,0.99,0.43607,0.274684,36,99,0.363636,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,verbatim,1,text-embedding-embeddinggemma-300m,strict,10,0.432173,0.020633,0.420704,0.444707,0.404801,0.470955,0.97,0.419208,0.126063,60,97,0.618557,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,0,text-embedding-embeddinggemma-300m,strict,10,0.417483,0.00547,0.414888,0.421374,0.414888,0.427861,1.0,0.417483,0.835897,13,100,0.13,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,0.7,text-embedding-embeddinggemma-300m,strict,10,0.421018,0.012398,0.414501,0.428913,0.40648,0.449937,1.0,0.421018,0.509869,22,100,0.22,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,terse,1,text-embedding-embeddinggemma-300m,strict,10,0.418011,0.010263,0.412564,0.424399,0.407915,0.437844,1.0,0.418011,0.566365,24,100,0.24,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,0,text-embedding-embeddinggemma-300m,strict,10,0.450012,0.010524,0.443898,0.456126,0.437784,0.458164,0.9,0.40501,0.671795,13,90,0.144444,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,0.7,text-embedding-embeddinggemma-300m,strict,10,0.443895,0.015494,0.434553,0.45297,0.418094,0.466832,0.93,0.412822,0.175278,43,93,0.462366,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,cot,1,text-embedding-embeddinggemma-300m,strict,10,0.445039,0.017942,0.434564,0.4557,0.417286,0.473314,0.97,0.431688,0.18142,50,97,0.515464,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,0,text-embedding-embeddinggemma-300m,strict,10,0.416878,0.013991,0.411137,0.425596,0.411137,0.454729,1.0,0.416878,0.729847,21,100,0.21,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,0.7,text-embedding-embeddinggemma-300m,strict,10,0.436872,0.019158,0.426003,0.448631,0.414275,0.469119,1.0,0.436872,0.228307,45,100,0.45,10,0,0
gpt-5.2,gpt-5.2-2025-12-11,maxcreative,1,text-embedding-embeddinggemma-300m,strict,10,0.437349,0.025222,0.422728,0.452328,0.401157,0.48068,1.0,0.437349,0.153978,58,100,0.58,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,0,text-embedding-embeddinggemma-300m,strict,10,0.402706,0.001065,0.401949,0.403212,0.400685,0.403212,1.0,0.402706,0.740526,17,100,0.17,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,0.7,text-embedding-embeddinggemma-300m,strict,10,0.390811,0.011386,0.384965,0.398246,0.379695,0.417861,1.0,0.390811,0.228305,40,100,0.4,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,verbatim,1,text-embedding-embeddinggemma-300m,strict,10,0.409099,0.01266,0.402229,0.416824,0.394329,0.432075,0.99,0.405008,0.133275,52,99,0.525253,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,0,text-embedding-embeddinggemma-300m,strict,10,0.409488,0.0,0.409488,0.409488,0.409488,0.409488,1.0,0.409488,0.808754,12,100,0.12,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,0.7,text-embedding-embeddinggemma-300m,strict,10,0.414942,0.007463,0.410928,0.419587,0.408658,0.428938,1.0,0.414942,0.510101,25,100,0.25,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,terse,1,text-embedding-embeddinggemma-300m,strict,10,0.419519,0.017791,0.408243,0.429386,0.381537,0.442013,1.0,0.419519,0.357326,35,100,0.35,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,0,text-embedding-embeddinggemma-300m,strict,10,0.399836,2.4e-05,0.399821,0.399844,0.399768,0.399844,1.0,0.399836,0.746698,15,100,0.15,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,0.7,text-embedding-embeddinggemma-300m,strict,10,0.410147,0.020741,0.39829,0.422346,0.382485,0.437336,0.97,0.397842,0.151007,52,97,0.536082,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,cot,1,text-embedding-embeddinggemma-300m,strict,10,0.436353,0.032537,0.416223,0.454196,0.362448,0.487774,0.98,0.427626,0.072783,67,98,0.683673,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,0,text-embedding-embeddinggemma-300m,strict,10,0.392434,0.004629,0.389141,0.39463,0.383652,0.39463,1.0,0.392434,0.78816,15,100,0.15,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,0.7,text-embedding-embeddinggemma-300m,strict,10,0.398739,0.024051,0.385768,0.414138,0.371667,0.441232,1.0,0.398739,0.194646,46,100,0.46,10,0,0
gpt-5.4-nano,gpt-5.4-nano-2026-03-17,maxcreative,1,text-embedding-embeddinggemma-300m,strict,10,0.403129,0.025318,0.390544,0.419617,0.377252,0.464646,0.99,0.399098,0.168725,52,99,0.525253,10,0,0
gpt-5.6-luna,gpt-5.6-luna,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,10,0.460307,0.023664,0.445429,0.473516,0.41656,0.490642,1.0,0.460307,0.12046,61,100,0.61,10,0,0
gpt-5.6-luna,gpt-5.6-luna,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.405133,0.011082,0.398754,0.411643,0.38728,0.421235,1.0,0.405133,0.406494,30,100,0.3,10,0,0
gpt-5.6-luna,gpt-5.6-luna,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.450989,0.010935,0.444412,0.457363,0.435067,0.468015,0.97,0.437459,0.219642,46,97,0.474227,10,0,0
gpt-5.6-luna,gpt-5.6-luna,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.423751,0.024432,0.410095,0.438631,0.385749,0.470407,0.99,0.419513,0.218872,41,99,0.414141,10,0,0
gpt-5.6-terra,gpt-5.6-terra,verbatim,n/a,text-embedding-embeddinggemma-300m,strict,10,0.438263,0.013509,0.430429,0.446649,0.422143,0.465349,1.0,0.438263,0.335039,31,100,0.31,10,0,0
gpt-5.6-terra,gpt-5.6-terra,terse,n/a,text-embedding-embeddinggemma-300m,strict,10,0.412272,0.013329,0.405187,0.420754,0.39894,0.442836,1.0,0.412272,0.32091,27,100,0.27,10,0,0
gpt-5.6-terra,gpt-5.6-terra,cot,n/a,text-embedding-embeddinggemma-300m,strict,10,0.461299,0.010636,0.454523,0.467087,0.438074,0.474543,0.97,0.44746,0.208017,47,97,0.484536,10,0,0
gpt-5.6-terra,gpt-5.6-terra,maxcreative,n/a,text-embedding-embeddinggemma-300m,strict,10,0.452919,0.010433,0.447153,0.45942,0.439229,0.469527,0.98,0.443861,0.155078,56,98,0.571429,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0,text-embedding-embeddinggemma-300m,lenient,10,0.436107,0.0,0.436107,0.436107,0.436107,0.436107,1.0,0.436107,0.817918,13,97,0.134021,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.427359,0.004725,0.424953,0.43053,0.424074,0.436107,0.99,0.423086,0.623046,16,98,0.163265,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,1,text-embedding-embeddinggemma-300m,lenient,10,0.427363,0.007707,0.423066,0.432084,0.418517,0.440438,0.988889,0.422615,0.588062,17,97,0.175258,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0,text-embedding-embeddinggemma-300m,lenient,10,0.395387,0.0,0.395387,0.395387,0.395387,0.395387,0.8,0.316309,0.881481,9,80,0.1125,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.400745,0.006559,0.397001,0.40482,0.395387,0.411527,0.85,0.340633,0.680786,14,85,0.164706,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,1,text-embedding-embeddinggemma-300m,lenient,10,0.401341,0.006283,0.397768,0.405245,0.395387,0.411527,0.86,0.345153,0.657935,14,86,0.162791,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0,text-embedding-embeddinggemma-300m,lenient,10,0.464756,0.0,0.464756,0.464756,0.464756,0.464756,1.0,0.464756,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.464756,0.0,0.464756,0.464756,0.464756,0.464756,1.0,0.464756,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,1,text-embedding-embeddinggemma-300m,lenient,10,0.464756,0.0,0.464756,0.464756,0.464756,0.464756,1.0,0.464756,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0,text-embedding-embeddinggemma-300m,lenient,10,0.370131,0.008314,0.366645,0.375294,0.364967,0.382179,0.93,0.344222,0.872727,11,93,0.11828,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.370131,0.008314,0.364967,0.375294,0.364967,0.382179,0.94,0.347923,0.817778,13,94,0.138298,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,1,text-embedding-embeddinggemma-300m,lenient,10,0.371852,0.008888,0.366688,0.377016,0.364967,0.382179,0.95,0.353259,0.833737,12,95,0.126316,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0,text-embedding-embeddinggemma-300m,lenient,10,0.431127,0.0,0.431127,0.431127,0.431127,0.431127,1.0,0.431127,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0.7,text-embedding-embeddinggemma-300m,lenient,9,0.442308,0.019286,0.430524,0.454008,0.41664,0.470852,1.0,0.442308,0.080431,55,92,0.597826,10,1,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,1,text-embedding-embeddinggemma-300m,lenient,10,0.443317,0.024394,0.428635,0.45689,0.399063,0.47189,1.0,0.443317,0.074133,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0,text-embedding-embeddinggemma-300m,lenient,10,0.407022,0.0,0.407022,0.407022,0.407022,0.407022,1.0,0.407022,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.410774,0.011777,0.403843,0.417741,0.390325,0.430564,1.0,0.410774,0.348895,30,100,0.3,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,1,text-embedding-embeddinggemma-300m,lenient,10,0.406448,0.010135,0.400252,0.412093,0.384516,0.421628,1.0,0.406448,0.426475,24,100,0.24,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0,text-embedding-embeddinggemma-300m,lenient,10,0.401474,0.011377,0.397877,0.408669,0.397877,0.433853,1.0,0.401474,0.933333,12,100,0.12,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.422233,0.019364,0.409702,0.432537,0.378632,0.446723,1.0,0.422233,0.038016,78,100,0.78,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,1,text-embedding-embeddinggemma-300m,lenient,10,0.408494,0.019302,0.397764,0.420602,0.38193,0.444892,1.0,0.408494,0.08031,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0,text-embedding-embeddinggemma-300m,lenient,10,0.421371,0.0,0.421371,0.421371,0.421371,0.421371,1.0,0.421371,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.43668,0.011757,0.429163,0.442955,0.413379,0.450701,1.0,0.43668,0.086441,65,100,0.65,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,1,text-embedding-embeddinggemma-300m,lenient,10,0.43828,0.012893,0.430708,0.445732,0.419717,0.455915,1.0,0.43828,0.0831,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,verbatim,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.441734,0.020061,0.430122,0.453916,0.411544,0.476984,1.0,0.441734,0.116111,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,terse,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.411035,0.006925,0.407095,0.415302,0.401878,0.425857,1.0,0.411035,0.54786,18,100,0.18,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,cot,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.443437,0.018654,0.431698,0.453894,0.406696,0.46257,0.96,0.425699,0.169674,52,96,0.541667,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,maxcreative,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.437503,0.023128,0.423706,0.451308,0.397156,0.475549,0.99,0.433128,0.058887,66,99,0.666667,10,0,0
gpt-5.6-sol,gpt-5.6-sol,verbatim,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.456787,0.014891,0.448206,0.465571,0.435547,0.478763,0.99,0.452219,0.09355,61,99,0.616162,10,0,0
gpt-5.6-sol,gpt-5.6-sol,terse,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.42044,0.015604,0.410088,0.4282,0.381944,0.438523,1.0,0.42044,0.263876,31,100,0.31,10,0,0
gpt-5.6-sol,gpt-5.6-sol,cot,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.451843,0.012326,0.444432,0.4589,0.433249,0.467789,0.97,0.438288,0.065315,65,97,0.670103,10,0,0
gpt-5.6-sol,gpt-5.6-sol,maxcreative,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.453311,0.023002,0.440427,0.467017,0.413805,0.501195,1.0,0.453311,0.097185,61,100,0.61,10,0,0
o4-mini,o4-mini-2025-04-16,verbatim,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.420221,0.022213,0.407099,0.433285,0.383088,0.45783,0.99,0.416018,0.113462,55,99,0.555556,10,0,0
o4-mini,o4-mini-2025-04-16,terse,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.403765,0.01279,0.396365,0.411415,0.386128,0.427168,1.0,0.403765,0.279559,36,100,0.36,10,0,0
o4-mini,o4-mini-2025-04-16,cot,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.4056,0.02438,0.391447,0.419879,0.368873,0.444419,1.0,0.4056,0.058952,69,100,0.69,10,0,0
o4-mini,o4-mini-2025-04-16,maxcreative,n/a,text-embedding-embeddinggemma-300m,lenient,10,0.395181,0.015657,0.386381,0.404715,0.375264,0.421998,1.0,0.395181,0.242141,38,100,0.38,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0,text-embedding-embeddinggemma-300m,lenient,10,0.418889,0.0,0.418889,0.418889,0.418889,0.418889,1.0,0.418889,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.420391,0.013175,0.41263,0.42798,0.394609,0.440843,1.0,0.420391,0.343694,34,100,0.34,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,1,text-embedding-embeddinggemma-300m,lenient,10,0.415894,0.015327,0.406801,0.424936,0.396013,0.438724,1.0,0.415894,0.343785,37,100,0.37,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0,text-embedding-embeddinggemma-300m,lenient,10,0.407915,0.0,0.407915,0.407915,0.407915,0.407915,1.0,0.407915,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.412337,0.008182,0.407553,0.417321,0.396811,0.429208,1.0,0.412337,0.422455,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,1,text-embedding-embeddinggemma-300m,lenient,10,0.409081,0.011166,0.40298,0.416067,0.396403,0.431044,1.0,0.409081,0.435772,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0,text-embedding-embeddinggemma-300m,lenient,10,0.432385,0.0,0.432385,0.432385,0.432385,0.432385,1.0,0.432385,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.441902,0.008492,0.436822,0.446855,0.425935,0.454899,0.94,0.415388,0.443902,28,94,0.297872,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,1,text-embedding-embeddinggemma-300m,lenient,10,0.444492,0.018569,0.433503,0.455426,0.415249,0.472104,1.0,0.444492,0.409146,29,100,0.29,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0,text-embedding-embeddinggemma-300m,lenient,10,0.444253,0.0,0.444253,0.444253,0.444253,0.444253,1.0,0.444253,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.450888,0.020506,0.439466,0.463206,0.42857,0.483123,1.0,0.450888,0.40917,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,1,text-embedding-embeddinggemma-300m,lenient,10,0.453688,0.016045,0.443871,0.462482,0.422893,0.471002,1.0,0.453688,0.488541,26,100,0.26,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0,text-embedding-embeddinggemma-300m,lenient,10,0.432099,0.0,0.432099,0.432099,0.432099,0.432099,1.0,0.432099,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.425516,0.014664,0.416654,0.433939,0.400599,0.447591,1.0,0.425516,0.303657,37,100,0.37,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,1,text-embedding-embeddinggemma-300m,lenient,10,0.419577,0.020631,0.40768,0.431738,0.382066,0.455959,1.0,0.419577,0.244949,40,100,0.4,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0,text-embedding-embeddinggemma-300m,lenient,10,0.415494,0.0,0.415494,0.415494,0.415494,0.415494,1.0,0.415494,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.422436,0.005094,0.419291,0.425289,0.414427,0.427955,1.0,0.422436,0.64474,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,1,text-embedding-embeddinggemma-300m,lenient,10,0.414362,0.014489,0.405575,0.422689,0.382726,0.438629,1.0,0.414362,0.385459,29,100,0.29,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0,text-embedding-embeddinggemma-300m,lenient,10,0.400667,0.010981,0.394284,0.407233,0.384296,0.420949,1.0,0.400667,0.660295,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.425443,0.018182,0.416741,0.437503,0.406683,0.472718,1.0,0.425443,0.299043,35,100,0.35,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,1,text-embedding-embeddinggemma-300m,lenient,10,0.420818,0.022984,0.407165,0.434027,0.377851,0.457195,1.0,0.420818,0.184266,47,100,0.47,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0,text-embedding-embeddinggemma-300m,lenient,10,0.426235,0.000247,0.426156,0.426391,0.426156,0.426939,1.0,0.426235,0.869878,13,100,0.13,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.434592,0.012172,0.427967,0.442094,0.42178,0.457994,1.0,0.434592,0.385334,28,100,0.28,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,1,text-embedding-embeddinggemma-300m,lenient,10,0.444858,0.00912,0.43977,0.450493,0.434833,0.460639,1.0,0.444858,0.287856,38,100,0.38,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0,text-embedding-embeddinggemma-300m,lenient,10,0.455532,0.0,0.455532,0.455532,0.455532,0.455532,1.0,0.455532,1.0,10,100,0.1,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.435408,0.017793,0.425207,0.446001,0.408224,0.466026,1.0,0.435408,0.183138,47,100,0.47,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,1,text-embedding-embeddinggemma-300m,lenient,10,0.434963,0.014188,0.426449,0.443084,0.414254,0.452571,0.98,0.426264,0.173289,48,98,0.489796,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0,text-embedding-embeddinggemma-300m,lenient,10,0.412838,0.02002,0.401391,0.424284,0.393847,0.432002,1.0,0.412838,0.653724,15,100,0.15,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0.7,text-embedding-embeddinggemma-300m,lenient,10,0.425681,0.021063,0.413779,0.438662,0.398183,0.463837,1.0,0.425681,0.60313,22,100,0.22,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,1,text-embedding-embeddinggemma-300m,lenient,10,0.424337,0.017153,0.414011,0.434082,0.393847,0.45219,1.0,0.424337,0.433332,29,100,0.29,10,0,0
